CCEN;NOM;NOME;DGENRC;DGENRE;GENR;MUNI;DMUNIC;DMUNIE;DTERRC;DTERRE;DEPE;DTITUC;DTITUE;DOMI;CPOS;TEL1;TFAX;EMAIL;PAGINA;COOR_X;COOR_Y
014950;IURRETA;IURRETA;CIFP;LHII;11U0;910;IURRETA;IURRETA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;OLABURU 19;48215;944668800;946202828;014950aa@hezkuntza.net;http://www.iurreta-institutua.hezkuntza.net/web/guest;529578.3217489;4780700.032334235
014951;ALAZNE;ALAZNE;CPEIPS;HLBHIP;31H0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ARTETA 4 POL. LA PAZ (CRUCES);48903;944990222;944993783;direccion@colegioalazne.com; ;500934.905580441;4792290.463135565
014958;VALLE DE TRÁPAGA;VALLE DE TRÁPAGA;CEPA;HHI;11J1;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEONOR ELIAS Z/G;48510;944862278;944922471;014958aa@hezkuntza.net; ;497119.891504275;4794647.103448245
014960;BERMEO;BERMEO;IMFPB;OLHUI;11V0;017;BERMEO;BERMEO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;ATALDE 8;48370;946179175; ;lanbidehastapena@bermeo.eus; ;522195.429795965;4807600.016920167
014974;ERMUA-MALLABIA;ERMUA-MALLABIA;IMFPB;OLHUI;11V0;058;MALLABIA;MALLABIA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;PAB. MALLABIA Bº OSMA S/N;48269;943175427;943179388;cip@udalermua.net; ;536894.018316667;4782602.645062916
014975;SANTURTZI;SANTURTZI;IMFPB;OLHUI;11V0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;CUETO Z/G;48980;944613700;944613297;cifo@santurtzi.net; ;496763.349442758;4797064.751343007
014976;SESTAO;SESTAO;IMFPB;OLHUI;11V0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;REBONZA Z/G;48910;944964404;944963928;cipsestao@gmail.com; ;500178.547266542;4795082.15489478
014978;GERNIKA-LUMO;GERNIKA-LUMO;IMFPB;OLHUI;11V0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;ALHÓNDIGA 6;48300;946258494;946258494;administrazioa@lanbide-ekimenak.eus; ;526126.281492802;4795530.873559394
014979;LICEO MUSICAL VIZCAINO;LICEO MUSICAL VIZCAINO;CAEM;OMIB;32P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;PADRE ESTEBAN PERNET 18;48004;944121754;000000000;lizeomusikal@gmail.com; ;507012.810215084;4789097.013153073
014980;LOROÑO;LOROÑO;CAEM;OMIB;32P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;HURTADO DE AMEZAGA 27-4;48008;944218496;944218496;escuela@bilbaoacordeon.org; ;505395.189956151;4789410.499343866
014982;JULI FORURIA;JULI FORURIA;CAPM;MIBP;32O0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;SAN JUAN DE IBARRA 2;48300;946255878;946255878;juliaforuria@telefonica.net; ;526127.188535674;4796033.521246911
014986;ZALLA;ZALLA;CEPA;HHI;11J1;096;ZALLA;ZALLA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LUSA 3;48860;946670250;946391326;014986aa@hezkuntza.net; ;489519.82050427;4784493.760131913
014987;JOSE ANTONIO EGIA;JOSE ANTONIO EGIA;EMPU;MEPU;12D0;017;BERMEO;BERMEO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;IRAKASKINTZA Z/G;48370;946179156;946881054;musikaeskola@bermeo.eus; ;522541.714027177;4807653.725987841
014988;JESÚS ARAMBARRI;JESÚS ARAMBARRI;EMPU;MEPU;12D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;SORKUNDE 8;48006;944164785;944155171;info@bilbaomusika.eus; ;506403.763909533;4789222.077696547
014989;ARRATIA;ARRATIA;EMPU;MEPU;12D0;023;ARTEA;ARTEA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;HERRIKO PL. 1;48142;946739205;946317208;interklabe@gmail.com; ;517512.540607639;4775656.95883726
014990;BARTOLOME ERTZILLA;BARTOLOME ERTZILLA;EMPU;MEPU;12D0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;MONTEVIDEO 7;48200;946030035;946030036;bertzilla@durango.eus; ;530067.407511632;4779732.77921581
014991;MAXIMO MORENO;MAXIMO MORENO;EMPU;MEPU;12D0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;URRETA 21A;48960;946010455;946010458;musica@oa.galdakao.net; ;512177.528823161;4786545.722460915
014992;ANDRÉS ISASI;ANDRÉS ISASI;EMPU;MEPU;12D0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;LAS MERCEDES 6;48930;944646011;944641311;aisasi@getxo.eus;http://www.getxo.net/cas/conserva/indice.htm;498666.836631747;4796920.510702773
014993;LEIOA;LEIOA;EMPU;MEPU;12D0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;IPARRAGIRRE 76;48940;944638683;944630118;kontserbatorioa@leioa.net; ;501218.265773831;4796812.422703772
014994;UNANUE-TAR PEDRO MARI;UNANUE-TAR PEDRO MARI;EMPU;MEPU;12D0;073;ONDARROA;ONDARROA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;ARANA TAR SABIN 1;48700;946134063;946134212;unanuemusikaeskola@gmail.com; ;546784.199407169;4796551.595794335
014995;EUTERPE;EUTERPE;EMPU;MEPU;12D0;078;PORTUGALETE;PORTUGALETE;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;CASILDA ITURRIZAR 10;48920;944729330;944729297;stacla05@portugalete.org; ;498521.182038102;4796539.38827914
014996;SANTURTZI;SANTURTZI;EMPU;MEPU;12D0;082;SANTURTZI;SANTURTZI;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;CRISTOBAL MURRIETA 19;48980;944837851;944832896;musica@santurtzi.net; ;497856.080483027;4797094.435300924
014997;VÍCTOR MIRANDA ZUAZUA;VÍCTOR MIRANDA ZUAZUA;EMPU;MEPU;12D0;084;SESTAO;SESTAO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;GRAN VIA DE J.A. AGUIRRE 13;48910;944967812;944956936;sestaome@hotmail.com; ;499556.472527004;4795151.980681944
014998;TRAPAGARAN;TRAPAGARAN;EMPU;MEPU;12D0;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;FUNIKULAR 12;48510;944922913;944921594;musikaeskola.trapagaran@bizkaia.org; ;496924.629911345;4794624.478053578
014999;BARAKALDO;BARAKALDO;CPM;MKP;12P0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;MIRANDA 4;48902;944789575;944789558;conservatorio@barakaldo.eus;http://www.barakaldo.org/conservatorio;500408.16104681;4793845.536604857
015001;ERANDIO;ERANDIO;EMPU;MEPU;12D0;902;ERANDIO;ERANDIO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;JOSU MURUETA Z/G;48950;944170776;944170453;dmeskola@erandio.eus; ;501334.779553734;4795964.34532747
015002;ARIZGOITI;ARIZGOITI;CAEM;OMIB;32P0;015;BASAURI;BASAURI;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ARIZGOITIKO PLAZA 1-BAJO;48970;944407029;944491159;bego.dude@yahoo.es; ;508851.765426612;4786986.302782065
015004;BILBAO;BILBAO;CEPA;HHI;11J1;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LUIS IRUARRIZAGA  13;48003;944154754;944105913;015004aa@hezkuntza.net; ;505823.817188504;4789302.48133062
015006;ALONSOTEGI;ALONSOTEGI;CEIP;HLHI;11S0;912;ALONSOTEGI;ALONSOTEGI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AZORDOIAGA 7;48810;944980818;944982038;015006aa@hezkuntza.net; ;501040.089570282;4787583.971128401
015008;LARRABETZU;LARRABETZU;CAEM;OMIB;32P0;052;LARRABETZU;LARRABETZU;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ERREBALE 7;48195;944557066;944558836;larrabetzum.e@gmail.com; ;516501.880455649;4789872.295346625
015009;GARAMENDI-TAR AGUSTIN;GARAMENDI-TAR AGUSTIN;EMPR;MEPR;32D0;032;ELORRIO;ELORRIO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;SAN ROKE Z/G;48230;946231922;946583287;elorrioko.musikaeskola@gmail.com; ;537028.450316225;4774992.154156331
015010;SANTOS INTXAUSTI;SANTOS INTXAUSTI;EMPU;MEPU;12D0;069;MUNGIA;MUNGIA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;AITA ELORRIAGA 1;48100;946740235;946155262;musika.eskola@mungia.eus; ;512479.846212587;4800108.101877808
015011;SEGUNDO OLAETA;SEGUNDO OLAETA;EMPU;MEPU;12D0;046;GERNIKA-LUMO;GERNIKA-LUMO;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;KARMELO ETXEGARAI 2;48300;946270214; ;idazkaritza@segundoolaeta.net; ;526035.428780348;4795531.913347748
015014;BIZKOTXALDE;BIZKOTXALDE;CEIP;HLHI;11S0;015;BASAURI;BASAURI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;URIBARRI 5;48970;944494275;944494275;015014aa@hezkuntza.net; ;509461.95790452;4787578.292284314
015015;ROMO;ROMO;CEIP;HLHI;11S0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GOBELAURRE 41;48930;944638304;944643838;015015aa@hezkuntza.net; ;499644.802011103;4797554.921570275
015020;BARRUTIA;BARRUTIA;CEIP;HLHI;11S0;914;ARRATZU;ARRATZU;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;BARRUTIA 8;48383;946253100;946253100;015020aa@hezkuntza.net; ;527094.525021732;4796877.159526779
015021;BARRUTIALDE;BARRUTIALDE;IES;BHI;11D0;914;ARRATZU;ARRATZU;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;BARRUTIA 7;48383;944287829;944287830;015021aa@hezkuntza.net; ;527062.877471324;4796884.068120555
015049;ALBOKA;ALBOKA;EMPR;MEPR;32D0;034;ERMUA;ERMUA;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;GOIENKALE 2;48260;943171298;943171800;albokamusikaeskola@hotmail.com; ;540535.053324031;4781588.861415646
015050;BEDMAR;BEDMAR;EMPR;MEPR;32D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;PABLO PICASSO 2;48012;944222711;944437110;info@conservatoriobedmar.es; ;505341.509509783;4789277.506414191
015053;GANDASEGI;GANDASEGI;CEIP;HLHI;11S0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GURUTZEKO PL. 10;48960;944568477;944570922;015053aa@hezkuntza.net; ;513016.263121578;4786526.426388574
015054;DURANGO;DURANGO;EOI;HEO;12I0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ZUBIAURREA 1;48200;946203342;946203967;015054aa@hezkuntza.net;http://www.eoidurangoheo.hezkuntza.net;530126.282839905;4779033.61152937
015055;ZAZPILANDA;ZAZPILANDA;CEIP;HLHI;11S0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PINADIA 6;48013;944424875;944424875;015055aa@hezkuntza.net; ;502521.241106116;4791036.848305238
015061;BARAKALDO;BARAKALDO;EOI;HEO;12I0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;JUAN DE GARAY 7;48901;944383540;944380517;015061aa@hezkuntza.net;http://www.eoibarakaldoheo.hezkuntza.net;500863.133751689;4793763.353333024
015064;BETIKO IKASTOLA;BETIKO IKASTOLA;CPEIPS;HLBHIP;31H0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;32;PRIVADA;PRIBATUA;ARTATZA AUZ. 84;48940;944642364;944642205;zuzendaria@betikoikastola.eus; ;499850.082304853;4797144.775054412
015065;LEIOA;LEIOA;CPM;MKP;12P0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;14;OTROS PÚBLICOS;BESTE PUBLIKOAK;IPARRAGIRRE 76;48940;944638683;944630118;kontserbatorioa@leioa.net; ;501218.265773831;4796812.422703772
015069;PEÑASCAL;PEÑASCAL;CPIFP;LHIPI;31Q0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;BILBAO-GALDAKAO ER. 10;48002;944700704;944700792;cpes-bhip@grupopenascal.com; ;507512.310479162;4788333.828497102
015071;ABADIÑO;ABADIÑO;IES;BHI;11D0;001;ABADIÑO;ABADIÑO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;TRAÑAETXOSTE 10;48220;944287969; ;015071aa@hezkuntza.net; ;531524.299773546;4779408.305261545
015072;ARRIGORRIAGA;ARRIGORRIAGA;IES;BHI;11D0;011;ARRIGORRIAGA;ARRIGORRIAGA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;KRISTO ZEHARKALEA 15;48480;944280132;944280133;015072aa@hezkuntza.net;http://www.arrigorriagabhi.net;508678.091454048;4784284.582709372
015073;BERRIZ;BERRIZ;IES;BHI;11D0;019;BERRIZ;BERRIZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ELIZONDO PL. 7 A;48240;944287976;944287977;015073aa@hezkuntza.net; ;534432.040093507;4780329.047847054
015074;IBAIZABAL;IBAIZABAL;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ZAMACOLA 45-BIS;48003;944288023;944288024;015074aa@hezkuntza.net;http://www.iesibaizabalbhi.hezkuntza.net;506100.341576972;4787998.186815997
015075;LUIS BRIÑAS-SANTUTXU;LUIS BRIÑAS-SANTUTXU;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ITURRIAGA 58;48004;944288025;944288026;015075aa@hezkuntza.net;http://www.luisbrinasbhi.hezkuntza.net/es/inicio1;507264.869183526;4788715.470814913
015077;SOLOKOETXE;SOLOKOETXE;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SOLOKOETXE 17;48006;944280134;944280135;015077aa@hezkuntza.net; ;506446.996871178;4789377.25611043
015078;ZORROZA;ZORROZA;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN MIGUEL AUZ. 10;48013;944280136;944280137;015078aa@hezkuntza.net; ;502406.021923767;4791377.358995272
015080;CARRANZA;CARRANZA;IES;BHI;11D0;022;KARRANTZA HARANA/VALLE DE CARRANZA;KARRANTZA HARANA/VALLE DE CARRANZA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;CONCHA 48 BIS;48891;944287831;944287832;015080aa@hezkuntza.net; ;470989.107780487;4785584.208174367
015082;ELORRIO;ELORRIO;IES;BHI;11D0;032;ELORRIO;ELORRIO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN ROKE 12-2;48230;944280138;944280139;015082aa@hezkuntza.net;http://elorrio.hezkuntza.net/eu/;537028.450316225;4774992.154156331
015083;ASTRABUDUA;ASTRABUDUA;IES;BHI;11D0;902;ERANDIO;ERANDIO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MEZO 36;48950;944288031;944288032;015083aa@hezkuntza.net; ;501778.966694274;4795858.166939774
015084;ERANDIO;ERANDIO;IES;BHI;11D0;902;ERANDIO;ERANDIO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;KUKULARRA 8;48950;944280140; ;015084aa@hezkuntza.net; ;502350.090361907;4793958.56359854
015087;ETXEBARRI;ETXEBARRI;IES;BHI;11D0;029;ETXEBARRI;ETXEBARRI;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SANTA MARINA 21;48450;944287992;944287993;015087aa@hezkuntza.net; ;509309.096442959;4788985.415868377
015088;BENGOETXE;BENGOETXE;IES;BHI;11D0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SIXTA BARRENETXEA 13A;48960;944288010;944562542;015088aa@hezkuntza.net;http://www.bengoetxe.com;511855.973878992;4786837.063159359
015090;JUAN OROBIOGOITIA;JUAN OROBIOGOITIA;IES;BHI;11D0;910;IURRETA;IURRETA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;OLABURU 3;48215;944288000;946216040;015090aa@hezkuntza.net; ;529686.350555023;4780511.330743898
015091;MARKINA;MARKINA;IES;BHI;11D0;060;MARKINA-XEMEIN;MARKINA-XEMEIN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;BEKOBENTA 3;48270;944287833; ;015091aa@hezkuntza.net;http://www.markinakoeskolapublikoa.com;540763.694094672;4791071.46125987
015092;MUSKIZ;MUSKIZ;IES;BHI;11D0;071;MUSKIZ;MUSKIZ;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GURUGU MEMEREA 12;48550;944288033;944288034;015092aa@hezkuntza.net;http://www.muskizbhi.hezkuntza.net/web/guest;490715.896711101;4796461.724087461
015093;ORTUELLA;ORTUELLA;IES;BHI;11D0;083;ORTUELLA;ORTUELLA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MINERO 28;48530;944287834;944287834;015093aa@hezkuntza.net; ;495972.086469954;4794977.526191651
015094;SOPELA;SOPELA;IES;BHI;11D0;085;SOPELA;SOPELA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;IBERRE Z/G;48600;944280142;944280143;015094aa@hezkuntza.net;http://www.iessopelabhi.hezkuntza.net;500988.148997061;4802725.589095854
015095;ZALLA;ZALLA;IES;BHI;11D0;096;ZALLA;ZALLA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PL. EUSKADI 3;48860;944287814; ;015095aa@hezkuntza.net; ;489130.995962334;4784741.609682853
015096;BAGATZA;BAGATZA;CEIP;HLHI;11S0;013;BARAKALDO;BARAKALDO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LA LIBERTAD 58;48902;944377575;944377575;015096aa@hezkuntza.net; ;500618.397092982;4794264.571311555
015099;MUJIKA;MUJIKA;CEIP;HLHI;11S0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SANTA MARIA 2;48005;944150919;944150919;015099aa@hezkuntza.net; ;505978.179393726;4789526.74568226
015100;ONGARAI;ONGARAI;CEIP;HLHI;11S0;034;ERMUA;ERMUA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ONGARAY Z/G;48260;943170011;943170011;015100aa@hezkuntza.net;http://www.ongaraieskola.net;540114.432806489;4782011.745338846
015101;URRETA;URRETA;CEIP;HLHI;11S0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;URRETA 11-13;48960;944563496;944570559;015101aa@hezkuntza.net; ;512272.59516205;4786679.045323432
015104;ZIPIRIÑE;ZIPIRIÑE;CEIP;HLHI;11S0;085;SOPELA;SOPELA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;TROKABIDE 4;48600;946760115;946765438;015104aa@hezkuntza.net;http://zipirine.blogspot.com.es/;501128.534496201;4803039.795140122
015105;UGAO;UGAO;CPI;IPI;11T0;065;UGAO-MIRABALLES;UGAO-MIRABALLES;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEITOKI Z/G;48490;944288063;946333050;015105aa@hezkuntza.net; ;508119.691124164;4780821.877532997
015106;I. AROZENA-BARRUETA-TAR BENITO;I. AROZENA-BARRUETA-TAR BENITO;IES;BHI;11D0;017;BERMEO;BERMEO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;MATXITXAKO Z/G;48370;944288066;944287843;015106aa@hezkuntza.net; ;521851.957397657;4807959.953656085
015108;MUNGIA;MUNGIA;IES;BHI;11D0;069;MUNGIA;MUNGIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AITA ELORRIAGA 22;48100;944287847; ;015108aa@hezkuntza.net; ;512797.888427085;4799945.255024813
015109;AIXERROTA;AIXERROTA;IES;BHI;11D0;044;GETXO;GETXO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;PEÑA SANTA MARINA 14;48993;944280144;944280145;015109aa@hezkuntza.net;http://www.aixerrotabhi.net;498282.48133742;4801507.507032936
015111;ARTAZA-ROMO;ARTAZA-ROMO;IES;BHI;11D0;054;LEIOA;LEIOA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;AMAIA 28;48940;944287852;944287853;015111aa@hezkuntza.net;http://www.artazaromo.com;499663.346914925;4797485.655669149
015112;ELORRIETA-ERREKA MARI;ELORRIETA-ERREKA MARI;CIFP;LHII;11U0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;LEHENDAKARI AGUIRRE 184;48015;944028000;944759425;015112aa@hezkuntza.net;http://www.elorrieta.com;502826.106461429;4792302.490687392
015143;URIBE-KOSTA;URIBE-KOSTA;IES;BHI;11D0;077;PLENTZIA;PLENTZIA;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;GATZAMINA Z/G;48620;944287856;946770850;015143aa@hezkuntza.net;http://www.uribekostabhi.org;504136.371120071;4805268.601473039
015176;HOSTELERÍA/OSTALARITZA ;OSTALARITZA ;CIFP;LHII;11U0;036;GALDAKAO;GALDAKAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SIXTA BARRENETXEA 24;48960;944560458;944561413;015176aa@hezkuntza.net; ;511624.480046225;4786705.989838954
015178;BURDINIBARRA;BURDINIBARRA;IES;BHI;11D0;080;VALLE DE TRÁPAGA-TRAPAGARAN;VALLE DE TRÁPAGA-TRAPAGARAN;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;SAN GABRIEL Z/G;48510;944287857;944287858;015178aa@hezkuntza.net;http://www.burdinibarra.hezkuntza.net;497581.691768231;4794612.780434594
015188;IBARREKOLANDA;IBARREKOLANDA;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ARBOLAGANA 2;48015;944280146;944280147;015188aa@hezkuntza.net;http://www.ibarrekolanda.hezkuntza.net/web/guest;503580.345593344;4791375.059463335
015189;ELORRIOKO TXINTXIRRI IKASTOLA;ELORRIOKO TXINTXIRRI IKASTOLA;CPEIPS;HLBHIP;31H0;032;ELORRIO;ELORRIO;BIZKAIA;BIZKAIA;32;PRIVADA;PRIBATUA;SAN PIO X 3;48230;946582261;946583454;elorrio@ikastola.net; ;537015.941370428;4775404.610202095
015191;SAN IGNACIO;SAN IGNACIO;IES;BHI;11D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;11;DEPART. EDUCACIÓN;HEZKUNTZA SAILA;ISLAS CANARIAS 71;48015;944287836;944287837;015191aa@hezkuntza.net;http://www.saninaziobhi.net;502951.237148622;4791798.673237976
015208;UMEDI;UMEDI;CPEI;HHIP;31B0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;PÉREZ GALDOS 10;48010;944100085;944100688;isainz@umedi.com; ;504658.803077136;4789600.160738837
015218;JURITECNIA;JURITECNIA;CPES;BHIP;31D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ARENAL K. 5-1.;48005;944794520;944794521;coordinacion@juritecnia.com; ;506245.179832032;4789666.607213849
015219;ADAGIO ESKOLA;ADAGIO ESKOLA;EMPR;MEPR;32D0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;33;PRIVADA;PRIBATUA;DOCTOR AREILZA 32;48010;944414205;000000000;adagioeskola@gmail.com; ;504645.246909114;4789809.578112536
015220;IBAIZABAL KOOP. E. IKASTOLA;IBAIZABAL KOOP. E. IKASTOLA;CPES;BHIP;31D0;027;DURANGO;DURANGO;BIZKAIA;BIZKAIA;32;PRIVADA;PRIBATUA;INTXAURRONDO 54;48200;946215877;946218242;idazkaritza@ibaizabalikastola.eus; ;530031.414401279;4778775.85399517
015224;E. P. PASTELERÍA Y COMERCIO BIZKAIA;E. P. PASTELERÍA Y COMERCIO BIZKAIA;CPFPB;OLHIP;31P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ESTRADA MASUSTEGI 347;48002;944393498;944393583;gremiopasteleria@gmail.com; ;503544.641087543;4788998.953112911
015226;MARGOTU;MARGOTU;CPFPB;OLHIP;31P0;020;BILBAO;BILBAO;BIZKAIA;BIZKAIA;31;PRIVADA;PRIBATUA;ESTRADA DE MASUSTEGI 347-2;48002;944278570;944425938;direccion@margotu.org; ;503544.641087543;4788998.953112911
